sample_id,date,month,season,temp_max,temp_min,humidity,rainfall,disease_probability,health_status,disease_type,severity,NDVI,EVI,SAVI,REP,blue_band,green_band,red_band,nir_band,lat,lon
AGR_0197,2024-04-29,4,Summer,38.455167298278646,20.233399519783912,52.441063534254496,0.0,0.24419860063950308,healthy,none,0.0,0.3729,0.281,0.2284,717.95,0.08890172942706803,0.10949944636226577,0.11015800855992902,0.24116716624450096,12.598866131674106,76.68369536434854
AGR_0198,2024-07-05,7,Monsoon,31.714713821939295,18.246014810978895,70.18138320787392,0.0,0.2835434088215865,healthy,none,0.0,0.7156,0.4724,0.4138,720.26,0.10698650125891689,0.16984323041185187,0.14410798410979925,0.8,12.316027869850577,76.63268505580099
AGR_0199,2024-09-29,9,Monsoon,26.402017082473723,18.000494397823736,78.73182252691694,0.0,0.4142092245620345,stressed,environmental_stress,0.5773567406195699,0.5064,0.3546,0.3541,708.66,0.11037773162905326,0.12239929484334211,0.21447162365249584,0.6545381966574548,12.552041635660668,76.96758604336324
AGR_0200,2024-08-08,8,Monsoon,27.350766475022233,23.7051294575501,94.04786778508169,5.200779876593921,1.0,diseased,early_blight,0.8680130151230268,0.4169,0.2789,0.2679,694.1,0.09445972526238443,0.10638775161485015,0.17596915161220392,0.42759507960784043,12.307750379433775,76.66800352949505
AGR_0201,2024-05-19,5,Summer,38.029573875909556,20.290501215283722,69.94263103359513,0.0,0.11854052068295612,healthy,none,0.0,0.3671,0.3062,0.2165,724.76,0.06770099123703328,0.12975042408769624,0.13215029303120995,0.2854521497913843,12.318466662453323,76.83869656494444
AGR_0202,2024-12-06,12,Winter,20.696603974450937,11.82800154847581,58.518144360139196,0.3324021137589548,0.156461974116075,healthy,none,0.0,0.36,0.2836,0.2162,712.6,0.08239901360317485,0.10796507383166468,0.21797977810685382,0.4632070284770643,12.296154948016813,76.64782727080625
AGR_0203,2024-02-07,2,Winter,28.23401011812243,12.332277515315027,79.3295083735663,0.0,0.29912586581920886,healthy,none,0.0,0.4956,0.2707,0.2143,717.07,0.06401303093247987,0.09539469362861923,0.09994487014290429,0.29634723986068134,12.617285895127813,76.96774225676374
AGR_0204,2024-07-26,7,Monsoon,23.834829577684914,19.565432606126354,81.0218590886213,0.0,0.33590956507519176,healthy,none,0.0,0.5476,0.3666,0.388,717.09,0.05372769707841867,0.14561425686927204,0.12777831353698257,0.4371125509059112,12.25739846362564,76.97076645514223
AGR_0205,2024-04-22,4,Summer,31.513287684652457,19.15325043752549,91.21044796873338,0.0,0.6729840007617336,stressed,environmental_stress,0.5073167438217785,0.3522,0.2189,0.1938,705.88,0.05886884714479494,0.15669249201285973,0.13964582398520672,0.2914928730978644,12.259945546736356,76.86746292369745
AGR_0206,2024-10-20,10,Post-Monsoon,30.958203700786743,18.38795279445038,71.22597642403976,0.0,0.0,healthy,none,0.0,0.452,0.4119,0.3081,716.96,0.0617522509497522,0.1256540318719883,0.1526725953270962,0.40452665769150303,12.549844954529354,76.70542854592024
AGR_0207,2024-05-17,5,Summer,39.3076913011714,23.400148702015546,72.59550466289382,0.0,0.08697962753260763,healthy,none,0.0,0.515,0.3151,0.2601,717.98,0.07575582060197697,0.09144244619933292,0.1530992207407545,0.4782377720046249,12.28626193847318,76.78398714865804
AGR_0208,2024-08-07,8,Monsoon,27.80207613732757,20.901311110669308,81.55428239631767,5.888460209788519,0.7853940114952833,diseased,early_blight,0.6906086504144423,0.3998,0.3164,0.2433,702.41,0.08859126000406958,0.13300165847201684,0.0634276052860864,0.1479272940344281,12.381279898279546,76.9028572628341
AGR_0209,2024-01-17,1,Winter,24.014201685725332,11.44708514694264,67.95989525922317,0.0,0.0697065274014387,healthy,none,0.0,0.4317,0.2646,0.2762,718.76,0.05837725774404677,0.14251608346305916,0.17792883344541915,0.4482504149987799,12.33787870222064,76.60212337945609
AGR_0210,2024-02-29,2,Winter,26.008213503777007,20.871523600918913,64.59752234436411,0.0,0.0,healthy,none,0.0,0.4664,0.2738,0.2679,719.85,0.0731490159828447,0.12511391312989711,0.1114906973886155,0.3063904772313826,12.506397917768254,76.96924107910708
AGR_0211,2024-12-02,12,Winter,24.38016616091186,11.32805379977049,75.13545424091582,0.0,0.13631735502766604,healthy,none,0.0,0.3508,0.3512,0.2512,729.28,0.11910460061815556,0.09289720750893168,0.12166929042387946,0.253159084264597,12.34400267296202,76.77816400362855
AGR_0212,2024-07-26,7,Monsoon,24.400420833461204,19.41548956911232,86.22481594347461,3.4900678830690413,0.8018157247648752,diseased,leaf_spot,0.9832472035677735,0.4242,0.3012,0.3118,700.81,0.109289086245346,0.10315236193880162,0.2295942029335023,0.5678847930147516,12.414228951924397,76.86574823202157
AGR_0213,2024-06-19,6,Monsoon,29.05282751468712,20.604622610295284,91.02261771046778,14.338878968704298,0.9603255021005627,diseased,fungal_infection,0.9072512713523528,0.3984,0.2517,0.2741,698.27,0.04774676483919545,0.13498233207583807,0.13877693288220763,0.32258255143364223,12.307602239866595,76.94217757522787
AGR_0214,2024-11-18,11,Post-Monsoon,31.6143988937054,20.491523872980263,49.01697965154584,0.0,0.11931708649751445,healthy,none,0.0,0.5649,0.3597,0.315,724.05,0.0737926724361586,0.09093211955254253,0.11664799993457621,0.41954138151601533,12.590094634241497,76.99881141112569
AGR_0215,2024-03-16,3,Summer,43.7294260047708,25.84709042234681,81.31609764850622,0.0,0.2706858456241352,healthy,none,0.0,0.423,0.2831,0.1612,711.81,0.07433722206512466,0.11097420758577521,0.10162092258324779,0.2506179771853754,12.57864148913775,76.94898232342389
AGR_0216,2024-11-09,11,Post-Monsoon,33.24981973039865,16.300779771112545,56.311997634180145,0.0,0.0,healthy,none,0.0,0.4884,0.3439,0.2856,712.8,0.072238041858008,0.07833044591482627,0.12234502010344256,0.3559388739678731,12.323936679364211,76.84885815377665
AGR_0217,2024-07-06,7,Monsoon,31.135403645152806,20.68876843475707,84.40505120945028,0.0,0.7951549770574042,diseased,early_blight,0.961697316563026,0.3436,0.281,0.2093,693.38,0.06794358688432077,0.13296788851902466,0.16880176749472808,0.34552415418329774,12.312159279426762,76.61303953550528
AGR_0218,2024-01-08,1,Winter,19.043616938746712,13.169931067504931,75.16039282529633,0.6783282861896274,0.1224965810576276,healthy,none,0.0,0.3471,0.283,0.2924,705.76,0.08504334700951152,0.0844179230580176,0.1743376827789677,0.3597033121022321,12.276949952346886,76.57462473487074
AGR_0219,2024-11-21,11,Post-Monsoon,32.14295680762096,14.866277340429853,38.947753871839616,0.0,0.038630788178086795,healthy,none,0.0,0.5229,0.3174,0.3616,714.5,0.09489796898787385,0.08207567594917013,0.10626253671614352,0.33918930447498424,12.261055757962144,76.55556857366601
AGR_0220,2024-02-07,2,Winter,27.28391669022836,11.562298230053015,72.74775926596865,0.0,0.09729965453330006,healthy,none,0.0,0.3885,0.2934,0.2343,724.27,0.056064227071473766,0.14681093068167334,0.18571815480435078,0.4217001765263141,12.633050772688916,76.64471976080975
AGR_0221,2024-06-29,6,Monsoon,33.48886060514826,19.266344668185845,95.0,0.0,0.5539740762675879,stressed,environmental_stress,0.4502132777510014,0.5449,0.3565,0.3232,703.6,0.06936676199360664,0.1366676605400681,0.24717130571805002,0.8,12.326792058498183,76.73547502938625
AGR_0222,2024-12-13,12,Winter,26.65770217197103,11.675822885648916,74.92684182036102,0.0,0.06378481065159813,healthy,none,0.0,0.4077,0.3039,0.2447,716.26,0.059874612913490305,0.10968071785698612,0.14889137735018404,0.35386525729504315,12.671530948703484,76.66190978745122
AGR_0223,2024-12-26,12,Winter,23.88558550041535,11.24347665760698,76.48714236989326,0.0,0.16395900144301465,healthy,none,0.0,0.43,0.2836,0.2792,709.64,0.11387132939056582,0.15585662014565144,0.1691280904760703,0.4243038059311939,12.62100783075337,76.74135673653846
AGR_0224,2024-03-06,3,Summer,40.77315821452777,15.380743454848801,56.812361210433835,0.0,0.11297437764827747,healthy,none,0.0,0.4036,0.2977,0.2365,731.96,0.046628014822436094,0.15176185589651636,0.14308793050414143,0.336750870649921,12.27164072935132,76.85735941675102
AGR_0225,2024-01-22,1,Winter,27.315760464510024,20.70467776534101,68.6722906084181,0.0,0.06386601686431025,healthy,none,0.0,0.4966,0.3143,0.2714,713.21,0.06575558472701898,0.15560203860531993,0.20745341622823915,0.6167556271894769,12.496730691352361,76.50812172160472
AGR_0226,2024-07-16,7,Monsoon,29.897327399103542,20.579904881499697,86.6183124510903,0.0,0.8758797250199856,diseased,early_blight,0.7995884467655063,0.416,0.2865,0.2421,699.47,0.09272731455505862,0.11018039411175432,0.10391322481919923,0.2519539834657296,12.246049377099794,76.90763816554528
AGR_0227,2024-09-07,9,Monsoon,28.534092204038117,22.66437822152157,86.81273593194248,5.487082941199914,0.956364053128176,diseased,late_blight,0.6552061948080207,0.3496,0.2842,0.2678,697.78,0.09954637032128659,0.11216717704612271,0.07014894940514335,0.1455612271174377,12.359152047346173,76.74451788765381
AGR_0228,2024-12-05,12,Winter,21.53994846821212,18.41194362709419,70.07829314428871,0.0,0.0,healthy,none,0.0,0.5303,0.3244,0.3069,721.71,0.07999761702881814,0.15250021313733947,0.17980122251651198,0.5857990436811119,12.29331996989884,76.5128448224347
AGR_0229,2024-03-26,3,Summer,40.757782860612544,21.758302605062887,35.72589209689771,0.0,0.12606493806335117,healthy,none,0.0,0.3583,0.3068,0.3434,712.71,0.058829598999148795,0.14764242542023437,0.11984345882533422,0.25367519108999764,12.52595043278123,76.91620859170513
AGR_0230,2024-09-24,9,Monsoon,25.747893918891105,19.910479384775652,84.40602667212512,0.0,0.6835795895303483,stressed,environmental_stress,0.45696391649126245,0.4903,0.3277,0.3723,711.74,0.05792724257501204,0.1240689602632786,0.1904280865834444,0.5567882625766277,12.368651418233743,76.97078842636697
AGR_0231,2024-02-15,2,Winter,27.247131833578116,15.960832232913289,67.63242451941488,0.0,0.0,healthy,none,0.0,0.4873,0.3062,0.2795,718.63,0.0899355114753382,0.09064631239802379,0.09195574451319966,0.26675595633797905,12.47523588855147,76.89500742077995
AGR_0232,2024-01-28,1,Winter,19.830700645702233,17.830700645702233,62.88166196518624,0.18158485400394953,0.1340282570333991,healthy,none,0.0,0.4436,0.2816,0.2778,717.46,0.06378297731718639,0.1865503044903416,0.1111560727366274,0.2883984662160232,12.40748021803984,76.86524623874115
AGR_0233,2024-12-02,12,Winter,24.33374825774752,22.33374825774752,56.86576493356004,0.0,0.0,healthy,none,0.0,0.3925,0.2949,0.2269,720.15,0.06543455595186774,0.18495168203419807,0.19762194377374384,0.45298527852664744,12.635956530640252,76.78849080620884
AGR_0234,2024-09-09,9,Monsoon,25.433298290730164,17.944126477853324,95.0,0.0,0.9334118649629998,diseased,fungal_infection,0.6593441349158067,0.4763,0.3269,0.3231,700.02,0.04017355905239579,0.12781552265561258,0.16105984573495533,0.4540245374422657,12.300385487378339,76.65750518618836
AGR_0235,2024-03-06,3,Summer,27.285481235160695,25.285481235160695,71.50258249920263,0.0,0.019548173155329085,healthy,none,0.0,0.3895,0.2827,0.1347,721.03,0.08252355807323934,0.11332575309665203,0.2318744878287823,0.5277470939198903,12.604837518132944,76.9752664104772
AGR_0236,2024-06-03,6,Monsoon,30.52251627809997,19.28863417948423,69.54898511365569,0.0,0.08702489939113105,healthy,none,0.0,0.5806,0.3965,0.4187,716.31,0.0747071462739855,0.07910764965306918,0.12438409283765577,0.4687684719580322,12.451773490755942,76.53405451236176
AGR_0237,2024-06-20,6,Monsoon,25.548113617358073,19.885806778327893,90.86916117345037,0.0,0.6888981126392845,stressed,environmental_stress,0.4245374818604163,0.5199,0.3612,0.3139,710.62,0.09126919908366478,0.14373627117038643,0.12966958596419476,0.4105078185940005,12.471499066302634,76.6869040544335
AGR_0238,2024-05-02,5,Summer,33.449200334365756,20.759153003111074,57.83531626093992,0.5071547711457592,0.0,healthy,none,0.0,0.2479,0.3312,0.2796,715.73,0.08037638099481197,0.08485036958047315,0.2178289151124346,0.3614262773152601,12.639016756422228,76.77893683783003
AGR_0239,2024-11-28,11,Post-Monsoon,35.69186608431934,19.825096628684513,72.86489053996858,0.0,0.0,healthy,none,0.0,0.6099,0.3981,0.2552,707.29,0.0410153743366947,0.13935507376118456,0.17979965678456328,0.7420135028389346,12.54027908088955,76.58303742616675
AGR_0240,2024-10-05,10,Post-Monsoon,32.9334466490586,11.683059174479027,82.30385514975389,0.0,0.33863493972628433,healthy,none,0.0,0.4103,0.361,0.3289,720.15,0.061681505454751456,0.15402884381664636,0.09424675824748308,0.2253963085576147,12.248482835482712,76.5895158187208
AGR_0241,2024-12-03,12,Winter,23.301614234177297,16.534498726085584,94.02731060090343,0.0,0.31025084368327904,healthy,none,0.0,0.3781,0.3184,0.2516,715.14,0.0919128811513944,0.07418112928716572,0.0819146240010119,0.18151880259815806,12.689110334263278,76.59044595068944
AGR_0242,2024-10-01,10,Post-Monsoon,33.66246389643914,15.369678656364465,90.68060426026838,0.0,0.22523634901717385,healthy,none,0.0,0.5593,0.3792,0.3309,715.78,0.07499624333585675,0.08790119530222254,0.061598288428392795,0.2179491970646537,12.459805837901502,76.99826315439931
AGR_0243,2024-01-16,1,Winter,28.31221182784615,18.845976759282912,74.49642402058066,0.0,0.0,healthy,none,0.0,0.5379,0.296,0.2254,710.82,0.05993571619219917,0.14759115879681495,0.1923147411069895,0.6400364430825346,12.494510045490456,76.96933240664669
AGR_0244,2024-05-25,5,Summer,30.278865584708512,22.790640221734506,95.0,0.0,0.5641788331473804,stressed,environmental_stress,0.3630321578737055,0.3876,0.2326,0.1702,711.66,0.09229682794605946,0.17335965379614746,0.17627788449297116,0.39941736205494244,12.505053961018117,76.74408883765541
AGR_0245,2024-12-08,12,Winter,27.484198229117137,16.76804813213446,61.079558265097006,1.18422708749142,0.0,healthy,none,0.0,0.395,0.3284,0.2586,716.04,0.0760357220311568,0.09963414619542676,0.13754594292895897,0.31715138906759965,12.264298242980276,76.78692529898751
AGR_0246,2024-08-12,8,Monsoon,28.69836022882049,18.486472045968146,67.48062636017157,0.0,0.3194592220513731,healthy,none,0.0,0.5897,0.4059,0.3914,718.54,0.10506177834604154,0.13175011846845813,0.21235192277991555,0.8,12.656520733444927,76.7860614818611
AGR_0247,2024-12-01,12,Winter,23.68376223985512,13.111943700939944,53.76176574366616,0.0,0.21247714030169618,healthy,none,0.0,0.5103,0.3609,0.2166,717.97,0.054129847495918086,0.09912915368408808,0.113274920663337,0.34935493705909304,12.400156418086496,76.90593306200519
AGR_0248,2024-01-15,1,Winter,27.995268469366522,14.07253856593046,48.311325469834244,0.0,0.0,healthy,none,0.0,0.4768,0.2454,0.3051,723.92,0.0835556970765792,0.12425283106735671,0.11665455420366191,0.32927264076446466,12.26646402135399,76.81924439239957
AGR_0249,2024-07-09,7,Monsoon,30.023348207211004,20.672289926052457,83.18018992037274,1.246481998352206,0.9049812095785925,diseased,early_blight,0.9032161684044866,0.3779,0.2649,0.2797,692.34,0.07169572464189457,0.12102082233216696,0.1544549040736021,0.34210482610997645,12.667271940357757,76.65169277181457
AGR_0250,2024-06-27,6,Monsoon,26.66531696035346,18.19327808490462,84.40035227992479,0.0,0.5485549295302136,stressed,environmental_stress,0.517833377803391,0.4699,0.3445,0.2979,704.21,0.05511649774644335,0.16992937163173621,0.150425689729306,0.4171113399983152,12.660756695953708,76.90603880550434
AGR_0251,2024-12-26,12,Winter,24.327309380185756,19.024295926121106,54.60867713452936,0.0,0.0,healthy,none,0.0,0.4622,0.2996,0.2838,715.13,0.07634862051240918,0.09030126622343958,0.14859969559975056,0.4040209648678974,12.324269910463713,76.65847131088364
AGR_0252,2024-03-23,3,Summer,33.49063169220876,24.151850743476327,56.52527133451886,0.0,0.04232123744570178,healthy,none,0.0,0.4019,0.2805,0.2363,707.18,0.08320979247946961,0.18637593118191725,0.13559842924972068,0.31783219857077977,12.601198015276816,76.93070902304775
AGR_0253,2024-03-18,3,Summer,32.087691608578716,19.504356269728376,63.36151354720183,0.0,0.0,healthy,none,0.0,0.429,0.2885,0.2596,717.79,0.08337845246664549,0.1269131666313151,0.12375833040764093,0.3097209354685095,12.512489874188017,76.81917528871021
AGR_0254,2024-08-24,8,Monsoon,28.219590973005083,19.69951402240348,94.53365997685651,0.9212886809469957,0.8916282040150789,diseased,leaf_spot,0.8195638526560287,0.4582,0.3088,0.3457,701.75,0.1055078147599803,0.11544856699268312,0.17133436978821798,0.46112915840749247,12.25270068869823,76.91942693095203
AGR_0255,2024-09-09,9,Monsoon,30.518405513555216,18.438089616268112,81.60979635513606,0.0,0.5920537885232673,stressed,environmental_stress,0.32127478784639374,0.4985,0.3901,0.3199,713.47,0.059238229923674265,0.14876158284971994,0.16367620085061882,0.48907036286072236,12.266143973825518,76.98879498017253
AGR_0256,2024-07-07,7,Monsoon,29.272200584555353,20.07889409648148,73.51272380905178,3.675514058943361,0.16841841835724933,healthy,none,0.0,0.6422,0.3997,0.4837,729.16,0.07637101861504966,0.11680988992406055,0.1898232605600812,0.8,12.407572826996372,76.71109611694034
AGR_0257,2024-09-01,9,Monsoon,33.10951782975411,20.862907667989518,92.02556371002534,1.6208311221770986,0.7219710749890194,diseased,fungal_infection,0.7246286958328916,0.4575,0.3094,0.3035,700.08,0.13296287971506973,0.14086570046895774,0.2653692910629459,0.7129506759893892,12.340696491086081,76.91111405628851
AGR_0258,2024-06-05,6,Monsoon,28.9650356241295,20.33611961193364,77.03881214517297,0.0,0.1818496837864333,healthy,none,0.0,0.5299,0.3597,0.4122,721.65,0.07787024233638906,0.10638622544507748,0.1270427996813057,0.4134498600987654,12.422091703439182,76.83779338678372
AGR_0259,2024-03-19,3,Summer,39.37294843032884,24.112531367443406,81.81672319923676,0.7656462058757416,0.46472674864404884,stressed,environmental_stress,0.38383359219567076,0.2932,0.2505,0.2253,713.01,0.07427752819914106,0.12766301533716148,0.08133832447254187,0.14882105434053644,12.629380714919352,76.6629406713079
AGR_0260,2024-10-24,10,Post-Monsoon,31.99410823599933,16.341237487898095,80.02737280522906,0.36790801361594244,0.45024291616147927,stressed,environmental_stress,0.37234956429232857,0.4888,0.3097,0.2806,705.18,0.09840022920010792,0.11095910638679442,0.1493632861999103,0.4350001183380799,12.365077975157801,76.55340035200118
AGR_0261,2024-01-31,1,Winter,27.74803095937327,18.805863073809626,50.36338238913569,0.0,0.1125692816016916,healthy,none,0.0,0.3837,0.2738,0.3051,717.15,0.05418422267698815,0.10089421239214177,0.1667864097924826,0.37446431158503674,12.420035537533249,76.74142563720505
AGR_0262,2024-01-26,1,Winter,29.7095993087799,15.205911145283146,55.411541580798016,0.0,0.0,healthy,none,0.0,0.3743,0.2553,0.2168,718.41,0.062144249690162315,0.1354084339269329,0.15138854995010248,0.33251284033310835,12.598220280761739,76.86973461661937
AGR_0263,2024-12-05,12,Winter,19.09448735968584,12.622893315587069,70.08581676699468,0.0,0.0,healthy,none,0.0,0.4769,0.2829,0.2325,721.6,0.08901477580087094,0.13050033593805524,0.12388450567203736,0.34977064887599313,12.45184430466412,76.91457532014206
AGR_0264,2024-12-01,12,Winter,24.865320909632388,15.54750309179764,54.94827199318651,0.0,0.11717179147161597,healthy,none,0.0,0.4247,0.2934,0.2767,721.93,0.055012095938809444,0.08676050873871277,0.09392367729135048,0.23259701553448123,12.27425339082184,76.79823353770678
AGR_0265,2024-08-15,8,Monsoon,31.960552591595253,16.859953413840927,87.52682759957965,0.0,0.9072363510990799,diseased,early_blight,0.9731826502112909,0.3656,0.278,0.3007,694.89,0.09954630602102937,0.11611405776832698,0.0945897164197079,0.20361241605099792,12.436257721409792,76.68911225762167
AGR_0266,2024-04-23,4,Summer,33.68823231893057,24.403242891364556,48.35070744445626,0.94112855647433,0.11470613778404304,healthy,none,0.0,0.3642,0.2281,0.2146,716.3,0.05877412936577037,0.11863605071612986,0.1689166833810198,0.3624349472607538,12.280847276636992,76.98291615985917
AGR_0267,2024-06-16,6,Monsoon,27.359583592001744,18.0634636292627,91.40180270401079,0.0,0.6575406420519806,stressed,environmental_stress,0.5629841481047675,0.4851,0.3289,0.3462,702.48,0.08858700470844943,0.1200213036469789,0.14298204681081958,0.4123958782651936,12.491563911726434,76.7894826601479
AGR_0268,2024-04-17,4,Summer,28.869197760440276,21.41115804583619,69.52550013352604,0.0,0.017553622957859793,healthy,none,0.0,0.4093,0.2665,0.213,703.12,0.09396641631512405,0.11241144902322707,0.21053345113422903,0.502293537639189,12.605903359175443,76.67092452095864
AGR_0269,2024-12-28,12,Winter,26.19408408988561,16.51981208250595,71.76285299732623,0.0,0.04569673645334697,healthy,none,0.0,0.5093,0.3201,0.1847,715.77,0.07916783084537879,0.11523774819691883,0.12531459299590442,0.38544388671024765,12.491710759509218,76.73210197447607
AGR_0270,2024-05-13,5,Summer,30.45813321675932,23.463716335222557,69.45625177236252,0.0,0.1621226879726228,healthy,none,0.0,0.4449,0.2443,0.176,717.16,0.07825129342445639,0.13644958882663497,0.18798378285457953,0.48931321896339763,12.462524670122692,76.85363945595283
AGR_0271,2024-08-03,8,Monsoon,27.821754456182518,22.28561927755512,94.90690266008089,0.0,0.8371663851203768,diseased,early_blight,0.7431844778131058,0.4137,0.2832,0.2434,699.87,0.06733052428898686,0.1772342636694384,0.1470983070705904,0.3546868100045943,12.627775561717936,76.70914555554674
AGR_0272,2024-12-04,12,Winter,28.748514702118477,11.00166780756105,59.75841009174566,0.0,0.0,healthy,none,0.0,0.3614,0.3485,0.3121,717.18,0.0970684290298423,0.10891839803808946,0.15387880707043397,0.32804667702112245,12.623773816527368,76.59090882641867
AGR_0273,2024-07-10,7,Monsoon,27.56713617208978,21.077662445584117,90.88863053073818,0.0,0.915529984148244,diseased,leaf_spot,0.9346123563043613,0.389,0.3161,0.2917,697.17,0.10165925542038223,0.14694419162449907,0.10698308892621339,0.24320705485844582,12.296435284344806,76.54635740540513
AGR_0274,2024-02-03,2,Winter,23.898788782054982,12.88553348700605,95.0,0.0,0.5252615719619558,stressed,environmental_stress,0.3498765991049102,0.4409,0.2468,0.2492,710.99,0.054510142350019546,0.13138650913836689,0.194649855620725,0.5016472490858571,12.501234585228632,76.74489293399412
AGR_0275,2024-01-08,1,Winter,29.52414277425746,12.93423592609012,58.74061839781997,0.0,0.0,healthy,none,0.0,0.4819,0.2866,0.3187,723.44,0.08043762641142636,0.14260384354974986,0.17468961817425527,0.49965748923456643,12.268422583293178,76.53485971291687
AGR_0276,2024-01-20,1,Winter,25.013803261291418,17.45966446194539,82.74840760569269,0.6439171246687818,0.4141187272079311,stressed,environmental_stress,0.4008970182811,0.4396,0.2801,0.2183,709.5,0.08036033744088893,0.13417891037530216,0.09532566546876695,0.24488013563318506,12.4417490425534,76.71457474597916
AGR_0277,2024-08-07,8,Monsoon,29.777701821541992,18.56987355872515,80.12079389702463,0.0,0.6015006874182984,stressed,environmental_stress,0.3109383152476855,0.5424,0.3965,0.3256,709.83,0.04838498365381117,0.11816694258745901,0.12791767992890393,0.4311630889911307,12.488806540318565,76.78545352687607
AGR_0278,2024-04-19,4,Summer,39.8466739440437,17.354627629695187,60.67741780767699,0.0,0.24127827528239265,healthy,none,0.0,0.4298,0.3521,0.2418,708.49,0.08915032980253496,0.14580788914203585,0.1132859027241625,0.284069070001767,12.332604268498415,76.58487960069641
AGR_0279,2024-05-19,5,Summer,32.417952295642415,24.62088550622359,64.54395850204253,0.0,0.0,healthy,none,0.0,0.4094,0.2976,0.2194,721.12,0.13629308888945108,0.11686971621039324,0.16573228200021295,0.39550131772959723,12.50160653104975,76.53985753659364
AGR_0280,2024-10-08,10,Post-Monsoon,28.75615275066908,20.832018427984472,58.064712143100174,0.0,0.04114483275885904,healthy,none,0.0,0.573,0.3449,0.2879,711.92,0.0783366257839593,0.15635172895412064,0.11138557822479145,0.4103267319615853,12.349003428596877,76.81273903021233
AGR_0281,2024-08-15,8,Monsoon,33.03572785952226,19.673547143538187,95.0,4.793668871942185,0.6907017208410499,stressed,environmental_stress,0.44056709837734037,0.506,0.3521,0.3136,710.71,0.06603600650777901,0.170360240201177,0.07353437797392971,0.2241756543091865,12.210504578493179,76.51721565428666
AGR_0282,2024-03-30,3,Summer,35.31801892947079,22.19605178829329,66.19634790348825,0.0,0.0,healthy,none,0.0,0.4514,0.258,0.1921,724.72,0.07773038708235717,0.12664675420872631,0.1993900765617918,0.5275150512610001,12.582658149762693,76.96470174192457
AGR_0283,2024-03-14,3,Summer,30.87217903162226,19.41089527875103,40.65600495978143,0.0,0.0,healthy,none,0.0,0.3089,0.2891,0.1832,722.54,0.08788143420226928,0.12883023562855198,0.21661236184240365,0.4102502104116945,12.52679338502221,76.6369943907715
AGR_0284,2024-09-16,9,Monsoon,24.662108316285583,19.934619365997595,78.54046219940602,0.0,0.30020447129768285,healthy,none,0.0,0.5537,0.3753,0.4123,711.8,0.08446175120761,0.15168552418878284,0.19417979941770533,0.6759963126939026,12.238741486896192,76.64115691710536
AGR_0285,2024-11-19,11,Post-Monsoon,28.19504279345568,17.2708164033574,65.03431904215256,0.0,0.0,healthy,none,0.0,0.5472,0.3753,0.3228,717.95,0.025735147316731766,0.12768665508245933,0.16933759567720155,0.5786199824023107,12.49103506556211,76.89890234067053
AGR_0286,2024-01-27,1,Winter,20.443267524729798,7.10780958951281,70.82563593845252,0.0,0.19051757687191279,healthy,none,0.0,0.4054,0.3023,0.1776,724.21,0.07500380200631508,0.129563900734768,0.15892364900239575,0.3756328562192516,12.227305151606734,76.98592265066274
AGR_0287,2024-06-13,6,Monsoon,31.78746968463085,20.142648632248978,64.60461555532243,0.0,0.11941601825244574,healthy,none,0.0,0.6699,0.406,0.3015,716.64,0.06657712786473757,0.06059548622835038,0.12993084380284486,0.6572902637575604,12.226240855049863,76.7251181433363
AGR_0288,2024-01-10,1,Winter,22.083542805392018,17.94695844826633,63.53253781850085,0.0,0.0,healthy,none,0.0,0.4229,0.3014,0.2813,718.93,0.10568191587896235,0.04720823788394375,0.05452280519217309,0.13443164011080072,12.64371226768518,76.946966755335
AGR_0289,2024-08-06,8,Monsoon,26.512365483969553,21.354363373450095,86.46023424317951,0.0,0.5992367660306244,stressed,environmental_stress,0.38360829477855773,0.5407,0.3327,0.345,707.92,0.04856843842641645,0.0961864042794309,0.15597424805863142,0.5232081950444881,12.27726041499526,76.71978147088645
AGR_0290,2024-02-24,2,Winter,24.754144644810715,18.27246800356656,53.394122307356064,0.0,0.15380654361054694,healthy,none,0.0,0.5006,0.2856,0.2891,718.46,0.09420006518074109,0.17454032996841112,0.17359125902137354,0.5216080161943796,12.594100464933351,76.51202061868322
AGR_0291,2024-09-14,9,Monsoon,28.440748829913787,23.71329487312391,81.1458722312522,0.0,0.8988333993580596,diseased,viral_infection,0.762258103778895,0.5245,0.3427,0.3371,701.15,0.09039804279057505,0.1760645352163156,0.16678822433429064,0.5347395331180358,12.457583514193294,76.99514258529247
AGR_0292,2024-09-24,9,Monsoon,28.532137512743404,15.800253535561907,80.20100665119348,0.0,0.8098329200694048,diseased,viral_infection,0.6750017828475922,0.4754,0.3614,0.3122,704.79,0.08108702957094033,0.07969719098634913,0.18888363275025843,0.5312217151348291,12.63625997591468,76.62207378025346
AGR_0293,2024-03-12,3,Summer,40.21373376606295,26.894715212964268,74.32918716428316,0.0,0.19082939758548742,healthy,none,0.0,0.35,0.2995,0.2245,721.41,0.07416482735482927,0.11820521569410289,0.16974240817337166,0.35254192466777196,12.360498522820448,76.76304700662577
AGR_0294,2024-05-29,5,Summer,32.70020017845249,20.94266540267195,59.64339211626622,0.0,0.0,healthy,none,0.0,0.415,0.2515,0.2394,725.59,0.08244281428148095,0.16550226864365333,0.19808226404263796,0.47912205747065423,12.402554027293927,76.50135407491022
